"id","group","page","word","image","audio","audioMeaning","audioExample","textMeaning","textExample","transcription","__v","textExampleTranslate","textMeaningTranslate","wordTranslate"
"5e9f5ee35eb9e72bc21af604",0,17,"recipe","files/18_0357.jpg","files/18_0357.mp3","files/18_0357_meaning.mp3","files/18_0357_example.mp3","A <i>recipe</i> is a set of instructions for cooking a certain type of food.","Do you use a <b>recipe</b> when you make that sauce?","[résəpi]",0,"Ты используешь рецепт, когда готовишь этот соус?","Рецепт - это набор инструкций для приготовления определенного вида пищи","рецепт блюда"
"5e9f5ee35eb9e72bc21af605",0,17,"restaurant","files/18_0358.jpg","files/18_0358.mp3","files/18_0358_meaning.mp3","files/18_0358_example.mp3","A <i>restaurant</i> is a business where people sit and eat food.","Let’s eat at the Indian <b>restaurant</b>.","[restərɒnt]",0,"Давайте есть в индийском ресторане","Ресторан - это бизнес, где люди сидят и едят еду","ресторан"
"5e9f5ee35eb9e72bc21af606",0,17,"special","files/18_0359.jpg","files/18_0359.mp3","files/18_0359_meaning.mp3","files/18_0359_example.mp3","If something is <i>special</i>, it is unique and different.","The cupcake was <b>special</b> because it had blue frosting.","[spéʃəl]",0,"Кекс был особенным, потому что у него была голубая глазурь","Если что-то особенное, оно уникально и отличается","специальный"
"5e9f5ee35eb9e72bc21af607",0,17,"water","files/18_0360.jpg","files/18_0360.mp3","files/18_0360_meaning.mp3","files/18_0360_example.mp3","<i>Water</i> is a clear liquid that people need to survive.","Drink eight cups of <b>water</b> every day.","[wɔ́ːtər]",0,"Пейте восемь чашек воды каждый день","Вода - это прозрачная жидкость, которая нужна людям, чтобы выжить","вода"
"5e9f5ee35eb9e72bc21af608",0,18,"alive","files/19_0361.jpg","files/19_0361.mp3","files/19_0361_meaning.mp3","files/19_0361_example.mp3","Someone or something that is <i>alive</i> is not dead.","My grandparents are still <b>alive</b> even though they are over 90.","[əláiv]",0,"Мои бабушка и дедушка все еще живы, хотя им уже за 90","Кто-то или что-то живое не мертво","живой"
"5e9f5ee35eb9e72bc21af609",0,18,"bone","files/19_0362.jpg","files/19_0362.mp3","files/19_0362_meaning.mp3","files/19_0362_example.mp3","A <i>bone</i> is a hard part of the body.","I brought home a nice <b>bone</b> for my dog.","[boun]",0,"Я принес домой хорошую собаку для моей собаки","Кость - это твердая часть тела","кость"
"5e9f5ee35eb9e72bc21af60a",0,18,"bother","files/19_0363.jpg","files/19_0363.mp3","files/19_0363_meaning.mp3","files/19_0363_example.mp3","To <i>bother</i> is to make the effort to do something.","No one <b>bothered</b> to wash the dishes today.","[bɑ́ðəːr]",0,"Никто не удосужился мыть посуду сегодня","Беспокоить - значит прилагать усилия, чтобы что-то сделать","заморачиваться"
"5e9f5ee35eb9e72bc21af60b",0,18,"captain","files/19_0364.jpg","files/19_0364.mp3","files/19_0364_meaning.mp3","files/19_0364_example.mp3","A <i>captain</i> is the person who controls a ship or airplane.","The <b>captain</b> sailed his ship to Australia.","[kǽptin]",0,"Капитан отплыл на своем корабле в Австралию","Капитан - это человек, который управляет кораблем или самолетом","капитан"
"5e9f5ee35eb9e72bc21af60c",0,18,"conclusion","files/19_0365.jpg","files/19_0365.mp3","files/19_0365_meaning.mp3","files/19_0365_example.mp3","The <i>conclusion</i> of something is the final part of it.","At the <b>conclusion</b> of the race, the spectators cheered for the winner.","[kənklúːʒən]",0,"В конце гонки зрители приветствовали победителя","Заключение чего-либо является заключительной частью этого","вывод"
"5e9f5ee35eb9e72bc21af60d",0,18,"doubt","files/19_0366.jpg","files/19_0366.mp3","files/19_0366_meaning.mp3","files/19_0366_example.mp3","<i>Doubt</i> is a feeling of not being sure.","I have <b>doubt</b> that the story is true.","[daut]",0,"Я сомневаюсь, что история правдива","Сомнение - это чувство неуверенности","сомнение"
"5e9f5ee35eb9e72bc21af60e",0,18,"explore","files/19_0367.jpg","files/19_0367.mp3","files/19_0367_meaning.mp3","files/19_0367_example.mp3","To <i>explore</i> is to look for new places.","He wants to <b>explore</b> the world and see new things.","[iksplɔ́ːr]",0,"Он хочет исследовать мир и видеть новые вещи","Исследовать - значит искать новые места","исследовать"
"5e9f5ee35eb9e72bc21af60f",0,18,"glad","files/19_0368.jpg","files/19_0368.mp3","files/19_0368_meaning.mp3","files/19_0368_example.mp3","If you are <i>glad</i>, you are happy.","I am <b>glad</b> you came to my party.","[glæd]",0,"Я рад, что ты пришел на мою вечеринку","Если ты рад, ты счастлив","рады"
"5e9f5ee35eb9e72bc21af610",0,18,"however","files/19_0369.jpg","files/19_0369.mp3","files/19_0369_meaning.mp3","files/19_0369_example.mp3","<i>However</i> means despite or not being influenced by something.","She is a great cook. <b>However</b>, she never had professional lessons.","[hauévər]",0,"Она - отличный повар. Однако у нее никогда не было профессиональных уроков","Тем не менее, означает что-то, несмотря на то, что что-то на него не влияет","однако"
"5e9f5ee35eb9e72bc21af611",0,18,"injustice","files/19_0370.jpg","files/19_0370.mp3","files/19_0370_meaning.mp3","files/19_0370_example.mp3","<i>Injustice</i> is a lack of fairness or justice.","Putting an innocent person in jail is an act of <b>injustice</b>.","[indʒʌ́stis]",0,"Посылка невинного человека в тюрьму является актом несправедливости","Несправедливость - это отсутствие справедливости или справедливости","несправедливость"
"5e9f5ee35eb9e72bc21af612",0,18,"international","files/19_0371.jpg","files/19_0371.mp3","files/19_0371_meaning.mp3","files/19_0371_example.mp3","If something is <i>international</i>, it involves more than one country.","The United Nations is a powerful <b>international</b> organization.","[ìntərnǽʃənəl]",0,"Организация Объединенных Наций является мощной международной организацией","Если что-то носит международный характер, это затрагивает более одной страны","международный"
"5e9f5ee35eb9e72bc21af613",0,18,"lawyer","files/19_0372.jpg","files/19_0372.mp3","files/19_0372_meaning.mp3","files/19_0372_example.mp3","A <i>lawyer</i> works with the law and represents people in court.","The <b>lawyer</b> left the courthouse after the judge made her decision.","[lɔ́ːjəːr]",0,"Адвокат покинул здание суда после того, как судья вынесла решение","Адвокат работает с законом и представляет людей в суде","адвокат"
"5e9f5ee35eb9e72bc21af614",0,18,"mention","files/19_0373.jpg","files/19_0373.mp3","files/19_0373_meaning.mp3","files/19_0373_example.mp3","To <i>mention</i> something is to talk about it.","The doctors <b>mentioned</b> the problems that the patient was having.","[ménʃən]",0,"Врачи упомянули о проблемах, с которыми сталкивался пациент","Упоминать что-то значит говорить об этом","отметить"
"5e9f5ee35eb9e72bc21af615",0,18,"old","files/19_0374.jpg","files/19_0374.mp3","files/19_0374_meaning.mp3","files/19_0374_example.mp3","Someone who is <i>old</i> has lived for many years.","My mother is seventy years <b>old</b> now.","[ould]",0,"Моей маме сейчас семьдесят лет","Тот, кто стар, прожил много лет","старый"
"5e9f5ee35eb9e72bc21af616",0,18,"policy","files/19_0375.jpg","files/19_0375.mp3","files/19_0375_meaning.mp3","files/19_0375_example.mp3","A <i>policy</i> is a rule.","He told us that his <b>policy</b> was to put customers first.","[pɑ́ləsi]",0,"Он сказал нам, что его политика - ставить клиентов на первое место","Политика - это правило","политика"
"5e9f5ee35eb9e72bc21af617",0,18,"social","files/19_0376.jpg","files/19_0376.mp3","files/19_0376_meaning.mp3","files/19_0376_example.mp3","If something is <i>social</i>, it is about many people in a community.","People should come together and fix the world’s <b>social</b> problems.","[sóuʃəl]",0,"Люди должны собраться вместе и решить социальные проблемы мира","Если что-то является социальным, это касается многих людей в сообществе","социальное"
"5e9f5ee35eb9e72bc21af618",0,18,"speech","files/19_0377.jpg","files/19_0377.mp3","files/19_0377_meaning.mp3","files/19_0377_example.mp3","A <i>speech</i> is something said to a group of people.","She gave a <b>speech</b> to the class.","[spiːtʃ]",0,"Она выступила с речью перед классом","Речь - это что-то, сказанное группе людей","речь"
